Open,High,Low,Close,Volume
7.52,7.58,7.4,7.46,144340
7.46,7.83,7.4,7.71,310419
7.65,7.65,7.46,7.46,97748
7.46,7.58,7.4,7.52,212494
7.58,7.58,7.4,7.46,89911
7.52,7.52,7.46,7.52,107483
7.58,7.58,7.46,7.52,117931
7.46,7.46,7.21,7.33,184737
7.21,7.27,7.09,7.15,265320
7.15,7.15,7.09,7.15,59807
7.09,7.15,7.02,7.09,138870
7.09,7.21,7.09,7.15,35503
7.21,7.21,7.15,7.21,82647
7.15,7.15,7.02,7.15,143220
7.09,7.21,7.02,7.21,103000
7.09,7.09,6.96,6.96,132042
6.9,7.02,6.71,6.96,97795
7.02,7.21,7.02,7.21,198827
7.21,7.27,7.21,7.21,31813
7.21,7.21,7.02,7.15,152546
7.09,7.09,7.02,7.02,52110
7.02,7.15,7.02,7.15,51758
7.09,7.15,7.09,7.15,64448
7.09,7.21,7.09,7.15,78900
7.15,7.27,7.15,7.21,140541
7.21,7.33,7.15,7.21,205002
7.27,7.33,7.15,7.27,223600
7.21,7.21,7.09,7.15,172889
7.15,7.15,6.96,7.09,128822
7.15,7.15,7.02,7.09,109847
7.09,7.09,6.77,7.02,466644
6.9,6.96,6.84,6.9,59746
6.84,7.02,6.84,6.9,128000
7.02,7.02,6.84,6.9,179354
6.84,6.96,6.84,6.96,105973
6.96,7.02,6.9,6.96,207510
6.96,7.09,6.96,7.09,118100
7.15,7.33,7.15,7.27,107231
7.27,7.33,7.09,7.09,116301
7.15,7.15,7.02,7.09,29300
7.09,7.15,7.02,7.09,40465
7.09,7.21,7.02,7.21,79870
7.21,7.21,7.15,7.15,68655
7.21,7.33,7.09,7.21,263810
7.15,7.27,7.15,7.27,122143
7.33,8.02,7.33,7.96,712951
7.96,8.2,7.83,7.96,181944
7.96,7.96,7.71,7.83,175108
7.71,7.77,7.58,7.65,193391
7.58,7.89,7.58,7.89,207760
7.83,8.02,7.71,7.77,194140
7.77,7.83,7.65,7.65,103595
7.71,7.71,7.4,7.52,218305
7.46,7.58,7.33,7.52,174806
7.46,7.77,7.46,7.46,354644
7.52,7.58,7.46,7.52,117667
7.52,7.52,7.27,7.46,300100
7.46,7.52,7.33,7.46,159462
7.52,7.52,7.4,7.4,120721
7.46,7.71,7.4,7.58,231808
7.58,7.71,7.52,7.52,264759
7.58,7.65,7.46,7.58,163993
7.71,8.08,7.71,7.96,857675
7.96,8.27,7.89,7.96,551767
7.96,8.02,7.83,7.96,253223
7.96,8.02,7.77,7.83,362515
7.83,7.96,7.77,7.96,254452
7.96,8.39,7.96,8.2,1306606
8.39,8.39,7.89,7.96,376588
7.96,7.96,7.83,7.83,298750
7.89,7.89,7.71,7.83,416902
7.83,7.96,7.65,7.83,326260
7.89,7.89,7.71,7.83,240233
7.77,7.96,7.77,7.83,160005
7.83,7.83,7.58,7.65,352259
7.65,7.65,7.52,7.58,185163
